id,Completed,Last page seen,Start language,Token,Date last action,Date started,Referrer URL,D1,D2,D3,D4,D4_1,D4_2,p2q1 [OS1],p2q1 [OS2],p2q1 [OS3],p2q2 [OA1],p2q2 [OA2],p3q1E [OD1],p3q1E [OD2],p3q1E [OD3],p3q1E [OD4],p3q1E [OD5],p3q1T [OD1],p3q1T [OD2],p3q1T [OD3],p3q1T [OD6],p3q1T [OD4],p3q1T [OD5],p3q2E [OD_E1],p3q2E [OD_E2],p3q2E [OD_E3],p3q2E [OD_E4],p3q2T [OD_E1],p3q2T [OD_E2],p3q2T [OD_E3],p3q2T [OD_E5],p3q2T [OD_E4],p4q1T [1],p4q1T [2],p4q1T [3],p4q1T [4],p4q1T [5],p4q1T [6],p4q1T [7],p4q1T [8],p4q1T_O,p4q1E [1],p4q1E [2],p4q1E [3],p4q1E [4],p4q1E [5],p4q1E [6],p4q1E [7],p4q1E_O,p4q2,p4q2_O,p5q1 [SQ002],p5q1 [SQ001],p5q1 [SQ004],p5q1 [SQ005],p5q1_N,p5q2 [1],p5q2 [2],p5q2 [3],p5q2 [4],p5q2 [5],p5q2 [6],p5q2 [7],p5q2 [8],p5q2 [9],p6q1 [1],p6q1 [2],p6q1 [3],p6q1 [4],p6q2E [1],p6q2E [2],p6q2E [3],p6q2E [4],p6q2T [1],p6q2T [2],p6q2T [3],p6q2T [4],p7q1E [1],p7q1E [2],p7q1E [3],p7q1E [4],p7q1E [5],p7q1T [1],p7q1T [2],p7q1T [3],p7q2,p8q1 [1],p8q1 [2],p8q1 [3],p8q1 [4],p8q1 [5],p8q1 [6],p8q2 [1],p8q2 [2],p8q2 [3],p8q2 [4],p8q2 [5],p8q2 [6],p8q2 [7],p8q3 [1],p8q3 [2],p8q3 [3],p8q3 [4],interviewtime,groupTime564,D1Time,D2Time,D3Time,D4Time,D4_1Time,D4_2Time,groupTime565,p2q1Time,p2q2Time,groupTime612,p3q1ETime,p3q1TTime,p3q2ETime,p3q2TTime,groupTime566,p4q1TTime,p4q1T_OTime,p4q1ETime,p4q1E_OTime,p4q2Time,p4q2_OTime,groupTime570,p5q1Time,p5q1_NTime,p5q2Time,groupTime568,p6q1Time,p6q2ETime,p6q2TTime,groupTime611,p7q1ETime,p7q1TTime,p7q2Time,groupTime571,p8q1Time,p8q2Time,p8q3Time
25,4/19/18 21:22,8,en,,4/19/18 21:22,4/19/18 21:15,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Prefer not to say,United States of America,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,Yes,Yes,No,No,,Not at all affect,Rarely affect,Rarely affect,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Rarely affect,Neutral,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat agree,Strongly disagree,Strongly agree,Strongly agree,,,,,Very helpful,Very helpful,Very helpful,Somewhat helpful,Very helpful,,,,,Daily,Monthly,Weekly,Daily,Daily,Daily,Very satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Very satisfied,Rarely affect,Affect a lot,Affect a lot,Neutral,420.3,30.45,0,0,0,0,0,0,30.55,0,0,51.02,0,0,0,0,49.84,0,0,0,0,0,0,90.94,0,0,0,91.11,0,0,0,14.98,0,0,0,61.41,0,0,0
27,4/19/18 21:48,8,en,,4/19/18 21:48,4/19/18 21:42,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Female,Belgium,5 - 10 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,Yes,No,No,No,,Not at all affect,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Neutral,Strongly agree,Strongly disagree,Strongly disagree,Neutral,Strongly agree,Neutral,Strongly agree,,,,,Somewhat helpful,Neutral,Somewhat helpful,Somewhat helpful,Neutral,,,,,Daily,Daily,Daily,Monthly,Daily,Less than once a year,Moderately satisfied,Moderately satisfied,Very satisfied,Very satisfied,No experience,Very satisfied,No experience,Neutral,Neutral,Affect a lot,Affect a lot,336.78,44.91,0,0,0,0,0,0,51.55,0,0,43.12,0,0,0,0,34.5,0,0,0,0,0,0,38.69,0,0,0,46.65,0,0,0,25.19,0,0,0,52.17,0,0,0
28,4/19/18 22:54,8,en,,4/19/18 22:54,4/19/18 22:40,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Germany,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Neutral,Strongly agree,Somewhat agree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Somewhat affect,Somewhat affect,Rarely affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly disagree,Somewhat disagree,,,,,Very unhelpful,Very unhelpful,Very unhelpful,Neutral,Very unhelpful,,,,,Weekly,Weekly,Daily,Daily,Daily,Weekly,Very satisfied,Moderately satisfied,Moderately dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Very satisfied,Moderately satisfied,Somewhat affect,Affect a lot,Affect a lot,Neutral,853.32,36.01,0,0,0,0,0,0,69.05,0,0,361.82,0,0,0,0,49.16,0,0,0,0,0,0,73.45,0,0,0,109.93,0,0,0,73.38,0,0,0,80.52,0,0,0
31,4/20/18 8:19,8,en,,4/20/18 8:19,4/20/18 8:14,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Italy,11 - 15 years,Theory,,,Neutral,Neutral,Neutral,Strongly disagree,Strongly disagree,No,No,No,No,No,No,No,No,No,No,Yes,,,,,Neutral,Neutral,Neutral,Neutral,Neutral,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Each individual researcher should decide for their work autonomously.,,No,No,Yes,No,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Strongly agree,Neutral,Strongly agree,Strongly agree,,,,,Neutral,Neutral,Neutral,Neutral,,,,,,Neutral,Neutral,Neutral,,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Less than once a year,Less than once a year,No experience,No experience,No experience,No experience,No experience,No experience,No experience,Neutral,Neutral,Neutral,Neutral,259.92,28.81,0,0,0,0,0,0,31.65,0,0,33.16,0,0,0,0,25.41,0,0,0,0,0,0,33.71,0,0,0,44.61,0,0,0,14.88,0,0,0,47.69,0,0,0
33,4/20/18 10:31,8,en,,4/20/18 10:31,4/20/18 10:10,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Switzerland,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,No,No,No,No,Yes,No,No,No,No,No,No,Neutral,Somewhat agree,Strongly disagree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,No,No,Yes,No,,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,Very unhelpful,Very helpful,Very helpful,Very helpful,Very unhelpful,,,,,Daily,Less than once a year,Daily,Less than once a year,Daily,Less than once a year,Very satisfied,Very dissatisfied,Very dissatisfied,No experience,No experience,Moderately satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,1217.22,30.87,0,0,0,0,0,0,95.27,0,0,73.14,0,0,0,0,61.67,0,0,0,0,0,0,53.6,0,0,0,486.24,0,0,0,328.88,0,0,0,87.55,0,0,0
36,4/20/18 13:19,8,en,,4/20/18 13:19,4/20/18 13:08,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Female,the United Kingdom of Great Britain and Northern Ireland,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Not at all affect,Neutral,Rarely affect,Somewhat affect,Affect a lot,Affect a lot,Affect a lot,Rarely affect,Not at all affect,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat agree,Neutral,Somewhat agree,,,,,Somewhat helpful,Very helpful,Neutral,Neutral,Somewhat unhelpful,,,,,Daily,Once a year,Weekly,Weekly,Weekly,Less than once a year,Very satisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately satisfied,Moderately dissatisfied,Moderately satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,667.82,29.12,0,0,0,0,0,0,102.47,0,0,59.83,0,0,0,0,118.48,0,0,0,0,0,0,89.24,0,0,0,126.79,0,0,0,40.92,0,0,0,100.97,0,0,0
39,4/20/18 17:13,8,en,,4/20/18 17:13,4/20/18 16:58,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Male,Netherlands,5 - 10 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Yes,Yes,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Affect a lot,Neutral,Affect a lot,Neutral,Somewhat affect,Affect a lot,Neutral,Not at all affect,Neutral,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat agree,Strongly agree,,,,,Very helpful,Very helpful,Somewhat helpful,Somewhat helpful,Very helpful,,,,"If we are being honest, the only justification against open data is selfish advantage. For the progress of the field, researchers should always default to open data unless there are other extenuating factors. Just look at the revolution brought about by open source software!",Daily,Weekly,Weekly,Weekly,Daily,Daily,Very satisfied,Moderately dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,Moderately satisfied,Neutral,Affect a lot,Affect a lot,Affect a lot,899.42,32.27,0,0,0,0,0,0,124.27,0,0,95.1,0,0,0,0,98.79,0,0,0,0,0,0,111.67,0,0,0,139.67,0,0,0,161.44,0,0,0,136.21,0,0,0
40,4/20/18 17:22,8,en,,4/20/18 17:22,4/20/18 17:16,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Female,United States of America,5 - 10 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Strongly disagree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Neutral,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat disagree,Strongly agree,Somewhat agree,Strongly agree,Strongly disagree,Strongly agree,Somewhat agree,Neutral,,,,,Somewhat helpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat helpful,Somewhat helpful,,,,,Weekly,Monthly,Daily,Monthly,Daily,Less than once a year,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,No experience,Neither satisfied nor dissatisfied,No experience,Affect a lot,Somewhat affect,Affect a lot,Affect a lot,412.01,21.76,0,0,0,0,0,0,78.52,0,0,40.65,0,0,0,0,36.76,0,0,0,0,0,0,54.8,0,0,0,54.88,0,0,0,25.66,0,0,0,98.98,0,0,0
41,4/22/18 20:01,8,en,,4/22/18 20:01,4/22/18 19:52,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Prefer not to say,United States of America,more than 20 years,Theory,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,No,No,No,No,No,Yes,Yes,No,No,Yes,No,,,,,Strongly agree,Strongly agree,Strongly agree,Somewhat agree,Somewhat disagree,No,Yes,No,No,No,No,No,No,,No,No,No,No,No,No,No,,Each individual researcher should decide for their work autonomously.,,Yes,Yes,No,No,,Neutral,Somewhat affect,Not at all affect,Neutral,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Somewhat disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,,,,,,Very helpful,Somewhat helpful,Very helpful,,Once a year,Less than once a year,Once every 3 months,Once a year,Monthly,Less than once a year,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,No experience,No experience,Very dissatisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,538.9,33.22,0,0,0,0,0,0,38.49,0,0,77.2,0,0,0,0,38.59,0,0,0,0,0,0,117.38,0,0,0,74.34,0,0,0,27.95,0,0,0,131.73,0,0,0
42,4/23/18 8:20,8,en,,4/23/18 8:20,4/23/18 8:07,,Male,France,less than 5 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Strongly agree,Somewhat agree,Neutral,Yes,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Strongly disagree,Neutral,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Rarely affect,Affect a lot,Neutral,Somewhat affect,Rarely affect,Rarely affect,Not at all affect,Somewhat affect,Affect a lot,Neutral,Strongly agree,Strongly disagree,Neutral,Strongly disagree,Strongly agree,Somewhat disagree,Somewhat agree,,,,,Very unhelpful,Very unhelpful,Somewhat helpful,Somewhat helpful,Somewhat unhelpful,,,,,Daily,Weekly,Daily,Weekly,Daily,Less than once a year,Very satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,No experience,Moderately satisfied,No experience,Neutral,Neutral,Somewhat affect,Affect a lot,791.69,31.43,0,0,0,0,0,0,140.82,0,0,131.91,0,0,0,0,84.52,0,0,0,0,0,0,138.64,0,0,0,106.2,0,0,0,66.14,0,0,0,92.03,0,0,0
45,4/23/18 11:06,8,en,,4/23/18 11:06,4/23/18 10:59,,Female,the United Kingdom of Great Britain and Northern Ireland,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neutral,Yes,No,No,No,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,Yes,Yes,Yes,No,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,Somewhat helpful,Very helpful,Somewhat helpful,Somewhat helpful,Very helpful,,,,,Weekly,Weekly,Weekly,Weekly,Weekly,Less than once a year,Very satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,No experience,Moderately satisfied,No experience,Somewhat affect,Somewhat affect,Affect a lot,Affect a lot,402.18,29.72,0,0,0,0,0,0,49.23,0,0,35.53,0,0,0,0,72.83,0,0,0,0,0,0,36.44,0,0,0,85.11,0,0,0,17.18,0,0,0,76.14,0,0,0
46,4/23/18 11:06,8,en,,4/23/18 11:06,4/23/18 11:00,,Male,the United Kingdom of Great Britain and Northern Ireland,less than 5 years,Experiment,> 500 members,,Somewhat agree,Somewhat agree,Neutral,Strongly agree,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Somewhat agree,Somewhat disagree,Neutral,Somewhat agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,Yes,Yes,No,No,,Each collaboration or team should decide for their work.,,No,Yes,No,No,,Rarely affect,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Affect a lot,Somewhat agree,Neutral,Somewhat agree,Strongly agree,Neutral,Somewhat agree,Somewhat disagree,Somewhat disagree,,,,,Somewhat unhelpful,Neutral,Somewhat helpful,Very helpful,Somewhat unhelpful,,,,,Daily,Less than once a year,Weekly,Weekly,Daily,Once every 3 months,Moderately satisfied,No experience,Neither satisfied nor dissatisfied,Moderately satisfied,No experience,Very satisfied,No experience,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,395.81,29.69,0,0,0,0,0,0,34.19,0,0,65.32,0,0,0,0,37.62,0,0,0,0,0,0,68.1,0,0,0,62.1,0,0,0,18.51,0,0,0,80.28,0,0,0
49,4/23/18 11:07,8,en,,4/23/18 11:07,4/23/18 11:00,,Male,United States of America,more than 20 years,Experiment,< 20 members,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Yes,No,No,No,No,No,No,No,No,No,No,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,No,Yes,No,,Each individual researcher should decide for their work autonomously.,,No,No,No,Yes,I put much effort into my research so why should I let someone that does nothing have access to my work?,Affect a lot,Not at all affect,Affect a lot,Not at all affect,Not at all affect,Rarely affect,Not at all affect,Affect a lot,Affect a lot,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,,,,,Very unhelpful,Very unhelpful,Very unhelpful,Very unhelpful,Very unhelpful,,,,,Less than once a year,Less than once a year,Less than once a year,Monthly,Twice a year,Less than once a year,No experience,No experience,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,No experience,Neither satisfied nor dissatisfied,Very dissatisfied,Somewhat affect,Neutral,Neutral,Neutral,395.6,27.13,0,0,0,0,0,0,23.04,0,0,23.24,0,0,0,0,27.44,0,0,0,0,0,0,111.45,0,0,0,59,0,0,0,21.09,0,0,0,103.21,0,0,0
52,4/23/18 11:04,8,en,,4/23/18 11:04,4/23/18 11:00,,Male,Germany,5 - 10 years,Experiment,> 500 members,,Strongly agree,Neutral,Strongly agree,Strongly agree,Somewhat disagree,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,Yes,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Neutral,Affect a lot,Somewhat agree,Strongly agree,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Strongly agree,,,,,Very helpful,Very helpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,,,,,Daily,Daily,Weekly,Daily,Daily,Daily,Very satisfied,Moderately satisfied,Moderately satisfied,Moderately satisfied,No experience,Moderately satisfied,Very satisfied,Affect a lot,Affect a lot,Affect a lot,Neutral,251.09,18.21,0,0,0,0,0,0,20.04,0,0,28.17,0,0,0,0,30.71,0,0,0,0,0,0,39.8,0,0,0,47.47,0,0,0,19.67,0,0,0,47.02,0,0,0
53,4/23/18 11:16,8,en,,4/23/18 11:16,4/23/18 11:00,https://survey.shef.ac.uk/limesurvey/index.php?sid=77428&lang=en,Female,Czech Republic,5 - 10 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Strongly agree,Strongly agree,Neutral,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Somewhat agree,Strongly agree,Strongly agree,Neutral,,,,,,No,No,No,No,No,No,No,No,,No,Yes,No,No,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Neutral,Affect a lot,Not at all affect,Somewhat affect,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly agree,Neutral,Somewhat agree,,,,,Somewhat helpful,Somewhat helpful,Very helpful,Very helpful,Very helpful,,,,,Daily,Once every 3 months,Weekly,Once every 3 months,Daily,Twice a year,Very satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,No experience,Moderately satisfied,Very satisfied,Somewhat affect,Affect a lot,Somewhat affect,Somewhat affect,917.91,40.54,0,0,0,0,0,0,49.86,0,0,82.41,0,0,0,0,349.16,0,0,0,0,0,0,159.78,0,0,0,79.37,0,0,0,42.42,0,0,0,114.37,0,0,0
54,4/23/18 11:11,8,en,,4/23/18 11:11,4/23/18 11:00,,Male,Germany,less than 5 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Somewhat agree,Strongly disagree,Strongly disagree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Strongly disagree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,The HEP community as a whole should decide and set practices.,,Yes,Yes,No,No,,Rarely affect,Somewhat affect,Not at all affect,Affect a lot,Rarely affect,Somewhat affect,Affect a lot,Somewhat affect,Affect a lot,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Somewhat agree,,,,,Somewhat unhelpful,Somewhat unhelpful,Somewhat unhelpful,Somewhat helpful,Neutral,,,,,Weekly,Monthly,Daily,Daily,Daily,Less than once a year,Very satisfied,Neither satisfied nor dissatisfied,Moderately satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,650.63,33.56,0,0,0,0,0,0,94.26,0,0,67.7,0,0,0,0,40.42,0,0,0,0,0,0,88.03,0,0,0,220.26,0,0,0,36.31,0,0,0,70.09,0,0,0
55,4/23/18 11:08,8,en,,4/23/18 11:08,4/23/18 11:00,,Male,France,5 - 10 years,Experiment,> 500 members,,Strongly agree,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Yes,Yes,No,No,No,No,No,No,No,No,No,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,Yes,"Code should be shared immediately and always, with care taken not to leak results. Data can wait until the collaborators have had a chance to exploit it first.",Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Rarely affect,Somewhat affect,Neutral,Somewhat affect,Somewhat affect,Rarely affect,Somewhat affect,Affect a lot,Somewhat affect,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Neutral,,,,,Somewhat unhelpful,Very helpful,Somewhat unhelpful,Somewhat unhelpful,Very helpful,,,,,Daily,Weekly,Weekly,Weekly,Daily,Less than once a year,Very satisfied,Moderately satisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Moderately dissatisfied,Moderately satisfied,Neither satisfied nor dissatisfied,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,469.92,36.8,0,0,0,0,0,0,42.05,0,0,37.27,0,0,0,0,119.51,0,0,0,0,0,0,40.14,0,0,0,48.26,0,0,0,46.96,0,0,0,98.93,0,0,0
58,4/23/18 12:52,8,en,,4/23/18 12:52,4/23/18 11:01,,Male,Slovenia,11 - 15 years,Theory,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Somewhat disagree,No,No,No,No,No,Yes,No,No,No,No,No,,,,,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly disagree,No,Yes,Yes,Yes,Yes,Yes,No,No,,No,No,No,No,No,No,No,,The funding bodies or institutions should decide and develop policies for researchers to follow.,,Yes,Yes,No,No,,Affect a lot,Affect a lot,Rarely affect,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,Rarely affect,Neutral,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,,,,,Neutral,Strongly agree,Somewhat disagree,Neutral,,,,,,Somewhat unhelpful,Neutral,Somewhat helpful,,Once every 3 months,Less than once a year,Monthly,Monthly,Monthly,Less than once a year,Very satisfied,No experience,Very satisfied,Moderately satisfied,No experience,Very satisfied,No experience,Affect a lot,Affect a lot,Affect a lot,Affect a lot,6671.85,28.39,0,0,0,0,0,0,35.58,0,0,6316.98,0,0,0,0,53.84,0,0,0,0,0,0,65.56,0,0,0,68.49,0,0,0,24.64,0,0,0,78.37,0,0,0
59,4/23/18 11:19,8,en,,4/23/18 11:19,4/23/18 11:01,,Male,Switzerland,11 - 15 years,Experiment,> 500 members,,Somewhat agree,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Yes,No,No,No,No,No,No,No,No,No,No,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,,,,,,No,No,No,No,No,No,No,No,,No,No,No,No,Yes,No,No,,Each collaboration or team should decide for their work.,,No,No,Yes,No,,Affect a lot,Not at all affect,Not at all affect,Somewhat affect,Somewhat affect,Affect a lot,Somewhat affect,Not at all affect,Neutral,Neutral,Somewhat agree,Strongly agree,Neutral,Strongly disagree,Strongly agree,Strongly disagree,Somewhat disagree,,,,,Very unhelpful,Very unhelpful,Neutral,Neutral,Very unhelpful,,,,,Weekly,Once every 3 months,Monthly,Monthly,Daily,Less than once a year,Very satisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,Neither satisfied nor dissatisfied,No experience,Very satisfied,No experience,Somewhat affect,Somewhat affect,Somewhat affect,Somewhat affect,1069.11,35.87,0,0,0,0,0,0,203.01,0,0,92.62,0,0,0,0,74.48,0,0,0,0,0,0,109.77,0,0,0,406.12,0,0,0,29.89,0,0,0,117.35,0,0,0
60,4/23/18 11:08,8,en,,4/23/18 11:08,4/23/18 11:01,,Male,Portugal,less than 5 years,Experiment,> 500 members,,Strongly agree,Strongly agree,Strongly agree,Neutral,Neutral,No,No,No,No,Yes,No,No,No,No,No,No,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,No,No,No,No,No,No,No,No,,No,No,Yes,No,No,No,No,,Each collaboration or team should decide for their work.,,Yes,Yes,No,No,,Neutral,Somewhat affect,Somewhat affect,Rarely affect,Somewhat affect,Affect a lot,Affect a lot,Somewhat affect,Neutral,Somewhat agree,Strongly agree,Somewhat disagree,Neutral,Somewhat disagree,Somewhat disagree,Somewhat disagree,Somewhat agree,,,,,Very helpful,Somewhat helpful,Very helpful,Somewhat helpful,Very helpful,,,,,Daily,Daily,Daily,Monthly,Daily,Weekly,Very satisfied,Very satisfied,Moderately dissatisfied,Moderately satisfied,No experience,Moderately satisfied,Very satisfied,Affect a lot,Affect a lot,Affect a lot,Somewhat affect,413.91,26.08,0,0,0,0,0,0,95.3,0,0,31.51,0,0,0,0,45.51,0,0,0,0,0,0,60.71,0,0,0,71.14,0,0,0,18.92,0,0,0,64.74,0,0,0
